duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,attack_category,difficulty_level
36,udp,nntp,SF,22390,16199,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,25,67,0.03,0.02,0.03,0.03,0.98,0.05,0.01,38,14,0.72,0.02,0.05,0.15,0.03,0.01,0.01,0.01,normal,Normal,8
62,tcp,nntp,SF,41071,3673,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,25,87,0.02,0.03,0.02,0.01,0.98,0.02,0.06,114,31,0.51,0.06,0.16,0.19,0.03,0.0,0.02,0.03,normal,Normal,5
1,icmp,dns,SH,10,66,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,471,71,0.72,0.9,0.02,0.02,0.97,0.11,0.22,230,68,0.46,0.16,0.33,0.05,0.82,0.84,0.06,0.07,dos,DoS,11
44,udp,ssh,SF,21640,27181,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,36,170,0.0,0.03,0.0,0.04,0.9,0.08,0.02,180,64,0.3,0.11,0.86,0.27,0.03,0.02,0.01,0.03,normal,Normal,11
58,tcp,other,SF,45017,14218,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,75,59,0.01,0.03,0.01,0.02,0.98,0.07,0.02,229,144,0.17,0.0,0.81,0.24,0.04,0.04,0.01,0.03,normal,Normal,3
1,tcp,http,S0,357,66,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,370,160,0.77,0.89,0.02,0.09,0.98,0.02,0.23,254,32,0.28,0.06,0.33,0.1,0.75,0.72,0.03,0.04,dos,DoS,3
40,tcp,ftp_data,SF,12720,21594,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,16,82,0.04,0.04,0.04,0.02,0.8,0.15,0.04,145,57,0.39,0.19,0.16,0.08,0.04,0.02,0.03,0.01,normal,Normal,16
35,tcp,other,SF,7870,22263,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,33,6,0.03,0.04,0.0,0.02,0.88,0.12,0.23,112,249,0.97,0.02,0.48,0.16,0.0,0.03,0.0,0.05,normal,Normal,10
15,tcp,ftp,SF,276,468,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,27,50,0.23,0.12,0.61,0.71,0.23,0.78,0.24,87,44,0.5,0.13,0.76,0.01,0.39,0.18,0.69,0.33,probe,Probe,20
3,tcp,dns,REJ,711,71,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,201,65,0.99,0.81,0.09,0.05,0.98,0.08,0.01,214,231,0.11,0.02,0.45,0.26,0.91,0.84,0.07,0.02,dos,DoS,5
3167,tcp,pop3,SF,2087,54884,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,105,0.08,0.02,0.01,0.07,0.81,0.1,0.06,191,41,0.11,0.03,0.55,0.0,0.07,0.02,0.09,0.05,r2l,R2L,20
1,tcp,smtp,SF,299,406,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,4,48,0.28,0.46,0.72,0.46,0.25,0.84,0.14,118,62,0.72,0.15,0.6,0.08,0.46,0.21,0.6,0.55,probe,Probe,6
74,tcp,ssh,SF,40197,32687,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,84,137,0.0,0.01,0.01,0.03,0.99,0.01,0.12,53,12,0.2,0.07,0.56,0.23,0.0,0.04,0.03,0.04,normal,Normal,1
36,tcp,telnet,SF,30369,43511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,30,0.03,0.04,0.05,0.01,0.72,0.05,0.07,38,253,0.94,0.07,0.4,0.09,0.02,0.03,0.02,0.04,normal,Normal,7
64,udp,ssh,SF,28263,6453,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,25,15,0.05,0.03,0.01,0.01,0.87,0.04,0.12,100,76,0.64,0.16,0.53,0.13,0.02,0.0,0.04,0.0,normal,Normal,8
45,tcp,dns,SF,37562,3653,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,48,111,0.05,0.04,0.02,0.0,0.74,0.1,0.25,29,11,0.48,0.03,0.59,0.27,0.01,0.0,0.01,0.04,normal,Normal,16
10,tcp,ftp_data,SF,5418,22057,0,0,0,9,1,1,2,0,0,0,0,0,0,0,0,0,31,108,0.03,0.02,0.01,0.0,0.81,0.09,0.04,162,30,0.83,0.1,0.27,0.1,0.01,0.01,0.02,0.03,normal,Normal,16
17,icmp,ftp,SF,32986,25996,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,71,151,0.01,0.01,0.05,0.0,0.98,0.08,0.26,136,30,0.23,0.02,0.32,0.14,0.04,0.01,0.01,0.04,normal,Normal,6
6,icmp,pop3,SF,71,50,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,22,140,0.29,0.36,0.67,0.72,0.37,0.72,0.24,151,192,0.57,0.16,0.65,0.05,0.35,0.22,0.78,0.65,probe,Probe,18
6,tcp,other,S2,464,48,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,23,160,0.17,0.35,0.35,0.77,0.19,0.8,0.17,189,5,0.38,0.18,0.34,0.07,0.2,0.41,0.51,0.7,probe,Probe,3
15,tcp,telnet,SF,254,313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,154,0.16,0.49,0.32,0.67,0.22,0.86,0.14,135,222,0.42,0.14,0.79,0.1,0.44,0.29,0.74,0.78,probe,Probe,12
75,udp,nntp,SF,11009,26607,0,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,32,168,0.03,0.03,0.0,0.02,0.8,0.03,0.0,146,124,0.5,0.09,0.4,0.17,0.0,0.03,0.01,0.05,normal,Normal,1
282,tcp,dns,SF,1055,32521,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,17,182,0.05,0.03,0.08,0.03,0.61,0.2,0.2,35,236,0.26,0.1,0.6,0.24,0.02,0.09,0.04,0.09,r2l,R2L,16
6,tcp,nntp,S0,52,127,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,5,47,0.11,0.35,0.6,0.6,0.17,0.64,0.22,164,216,0.41,0.18,0.92,0.09,0.49,0.37,0.45,0.72,probe,Probe,6
3,tcp,ftp,S0,766,34,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,278,149,0.77,0.93,0.09,0.05,0.92,0.14,0.04,140,211,0.89,0.11,0.66,0.2,0.77,0.95,0.09,0.09,dos,DoS,14
287,udp,ftp_data,SF,4404,22271,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,22,171,0.02,0.05,0.06,0.07,0.4,0.03,0.02,128,60,0.14,0.2,0.4,0.01,0.03,0.06,0.08,0.07,r2l,R2L,17
8,tcp,ssh,SF,295,179,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,16,33,0.31,0.14,0.79,0.42,0.35,0.88,0.02,166,122,0.65,0.13,0.91,0.08,0.49,0.1,0.6,0.76,probe,Probe,3
14,icmp,nntp,SF,112,161,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,42,0.34,0.16,0.62,0.35,0.11,0.63,0.08,112,135,0.41,0.07,0.08,0.21,0.2,0.15,0.61,0.42,probe,Probe,1
87,tcp,ssh,S0,30449,35118,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,34,41,0.0,0.04,0.04,0.03,1.0,0.11,0.07,133,147,0.25,0.18,0.1,0.26,0.03,0.04,0.03,0.02,normal,Normal,7
46,udp,ssh,REJ,1420,42935,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,10,156,0.0,0.02,0.01,0.02,0.98,0.03,0.28,225,22,0.21,0.1,0.56,0.2,0.0,0.01,0.03,0.02,normal,Normal,8
2,tcp,nntp,S0,141,22,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,473,157,0.84,0.76,0.02,0.05,0.92,0.06,0.15,124,237,0.95,0.17,0.77,0.06,0.89,0.98,0.08,0.03,dos,DoS,18
23,udp,pop3,SF,45802,43080,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,95,26,0.05,0.02,0.0,0.03,1.0,0.17,0.25,22,160,0.1,0.17,0.91,0.2,0.01,0.04,0.03,0.05,normal,Normal,11
64,tcp,smtp,S0,29702,44760,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,14,140,0.01,0.0,0.04,0.0,0.85,0.07,0.08,56,112,0.93,0.08,0.03,0.05,0.02,0.03,0.04,0.04,normal,Normal,3
806,udp,pop3,REJ,10395,8502,0,0,0,2,0,1,2,0,0,3,0,0,0,0,0,0,6,142,0.03,0.04,0.04,0.01,0.75,0.06,0.25,178,65,0.18,0.09,0.65,0.07,0.03,0.0,0.05,0.04,u2r,U2R,12
75,udp,http,S2,46928,197,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,94,100,0.01,0.01,0.04,0.02,0.88,0.2,0.13,6,156,0.62,0.14,0.22,0.03,0.02,0.05,0.02,0.01,normal,Normal,18
85,udp,smtp,REJ,44155,39118,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,14,90,0.01,0.05,0.02,0.0,0.95,0.02,0.27,13,233,0.28,0.1,0.2,0.23,0.03,0.01,0.02,0.04,normal,Normal,9
24,tcp,telnet,SF,524,36441,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,9,186,0.02,0.04,0.02,0.04,0.89,0.06,0.2,232,155,0.34,0.1,0.41,0.12,0.03,0.02,0.04,0.05,normal,Normal,6
3,udp,http,SF,188,17,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,451,176,0.87,0.74,0.04,0.07,1.0,0.19,0.21,142,177,0.53,0.12,0.72,0.11,0.82,0.85,0.06,0.02,dos,DoS,16
51,icmp,ftp_data,SF,1536,8896,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,42,71,0.02,0.01,0.0,0.03,0.75,0.12,0.14,4,182,0.73,0.18,0.33,0.23,0.01,0.02,0.03,0.02,normal,Normal,17
4,udp,ssh,S0,784,73,0,0,0,9,1,1,2,0,0,0,0,0,0,0,0,0,468,67,0.77,0.74,0.05,0.05,0.94,0.02,0.27,133,118,0.8,0.04,0.85,0.04,0.86,0.79,0.02,0.0,dos,DoS,3
89,udp,other,SF,27347,29423,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,32,121,0.01,0.01,0.03,0.01,0.75,0.09,0.05,174,136,0.47,0.18,0.73,0.18,0.01,0.01,0.02,0.04,normal,Normal,8
18,tcp,smtp,SF,34026,29884,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,28,116,0.03,0.05,0.05,0.02,0.77,0.11,0.03,155,53,0.62,0.13,0.71,0.25,0.05,0.04,0.01,0.05,normal,Normal,20
3974,icmp,other,SF,4405,32821,0,0,0,7,4,0,1,0,0,0,0,0,0,0,0,0,21,114,0.06,0.01,0.01,0.02,0.69,0.12,0.04,184,209,0.43,0.14,0.06,0.06,0.08,0.01,0.09,0.04,r2l,R2L,10
98,tcp,pop3,SF,35341,3252,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,63,5,0.01,0.04,0.02,0.0,0.88,0.1,0.07,76,67,0.65,0.06,0.05,0.04,0.03,0.0,0.0,0.04,normal,Normal,4
1,tcp,pop3,RSTO,809,13,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,400,133,0.74,0.97,0.02,0.0,0.97,0.11,0.01,119,213,0.48,0.12,0.49,0.12,0.86,0.71,0.06,0.05,dos,DoS,10
58,tcp,ssh,SF,33797,46995,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,72,141,0.01,0.01,0.04,0.0,1.0,0.02,0.22,16,190,0.4,0.06,0.81,0.01,0.02,0.02,0.01,0.03,normal,Normal,4
66,udp,ssh,SF,37993,30841,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,76,144,0.03,0.02,0.02,0.05,0.71,0.17,0.1,39,222,0.55,0.16,0.78,0.29,0.05,0.02,0.01,0.01,normal,Normal,20
14,udp,telnet,SF,93,94,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,31,144,0.1,0.14,0.7,0.56,0.26,0.73,0.04,59,52,0.78,0.18,0.38,0.17,0.25,0.11,0.73,0.76,probe,Probe,8
4339,udp,smtp,SF,3881,34058,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0,1,180,0.02,0.04,0.1,0.01,0.67,0.02,0.16,215,182,0.85,0.18,0.35,0.11,0.09,0.09,0.08,0.07,r2l,R2L,15
0,tcp,dns,S0,821,81,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,251,47,0.73,0.84,0.09,0.08,0.94,0.16,0.17,102,230,0.25,0.04,0.1,0.15,1.0,0.75,0.06,0.06,dos,DoS,5
4,tcp,http,REJ,530,99,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,435,147,0.84,0.91,0.02,0.05,0.95,0.1,0.19,81,185,0.49,0.04,0.25,0.01,0.91,0.88,0.05,0.01,dos,DoS,3
73,udp,smtp,S0,3721,33019,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,67,50,0.04,0.01,0.03,0.01,0.91,0.19,0.09,26,175,0.33,0.16,0.09,0.17,0.03,0.03,0.02,0.03,normal,Normal,11
25,tcp,http,S0,36970,47109,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,67,6,0.02,0.01,0.01,0.02,0.92,0.14,0.24,114,78,0.18,0.05,0.2,0.22,0.01,0.03,0.02,0.04,normal,Normal,18
67,tcp,other,SF,34401,12071,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,48,77,0.02,0.05,0.01,0.0,0.94,0.08,0.07,73,96,0.98,0.19,0.83,0.15,0.02,0.03,0.02,0.03,normal,Normal,9
50,tcp,nntp,SF,49606,24508,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,9,7,0.0,0.04,0.05,0.02,0.99,0.18,0.27,15,136,0.93,0.03,0.56,0.04,0.03,0.01,0.01,0.04,normal,Normal,10
95,tcp,pop3,REJ,11724,31886,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,34,3,0.04,0.02,0.04,0.03,0.89,0.11,0.22,110,90,0.28,0.02,0.89,0.19,0.02,0.01,0.02,0.04,normal,Normal,17
1030,tcp,dns,S0,2054,87732,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,0,19,132,0.0,0.05,0.07,0.05,0.49,0.16,0.19,135,21,0.69,0.18,0.68,0.03,0.06,0.07,0.04,0.06,r2l,R2L,3
18,udp,ftp,SF,480,493,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,35,23,0.24,0.27,0.51,0.53,0.36,0.93,0.06,148,116,0.43,0.16,0.45,0.08,0.42,0.25,0.67,0.54,probe,Probe,14
88,udp,ssh,SF,36417,24927,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,59,115,0.02,0.04,0.04,0.04,0.97,0.03,0.27,62,124,0.15,0.16,0.32,0.15,0.04,0.04,0.02,0.01,normal,Normal,17
91,udp,ftp,SF,13383,19565,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,94,8,0.04,0.02,0.03,0.04,0.75,0.04,0.12,63,253,0.72,0.14,0.8,0.18,0.0,0.02,0.02,0.02,normal,Normal,6
2,icmp,dns,S0,921,58,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,406,105,0.72,0.72,0.03,0.09,0.96,0.09,0.05,83,100,0.2,0.04,0.18,0.06,0.93,0.91,0.03,0.04,dos,DoS,6
3224,tcp,dns,SF,10504,6063,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,2,155,0.05,0.01,0.04,0.02,0.69,0.02,0.21,81,54,0.34,0.1,0.24,0.22,0.05,0.01,0.01,0.01,u2r,U2R,8
44,tcp,ssh,SF,18018,30177,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,15,37,0.02,0.04,0.01,0.04,0.74,0.03,0.29,87,156,0.97,0.04,0.57,0.02,0.01,0.05,0.02,0.01,normal,Normal,1
44,udp,other,SF,25664,25834,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,7,41,0.02,0.01,0.03,0.03,0.74,0.13,0.19,25,116,0.47,0.19,0.59,0.15,0.02,0.05,0.04,0.01,normal,Normal,14
40,tcp,dns,S0,43935,32506,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,59,86,0.0,0.04,0.02,0.03,0.81,0.04,0.24,254,34,0.31,0.14,0.98,0.23,0.0,0.0,0.01,0.04,normal,Normal,4
2,icmp,smtp,S0,773,87,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,419,175,0.77,0.85,0.05,0.05,0.93,0.03,0.14,145,63,0.99,0.04,0.69,0.28,0.8,0.87,0.03,0.07,dos,DoS,18
0,tcp,http,S3,264,118,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,40,62,0.25,0.35,0.34,0.75,0.21,0.7,0.09,145,139,0.96,0.06,0.09,0.12,0.45,0.37,0.5,0.78,probe,Probe,16
28,tcp,smtp,S0,46000,15205,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,67,168,0.04,0.0,0.04,0.04,0.94,0.04,0.15,182,48,0.94,0.03,0.42,0.14,0.05,0.05,0.01,0.04,normal,Normal,1
2,udp,smtp,S0,390,95,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,234,2,0.74,1.0,0.02,0.08,0.99,0.03,0.23,249,131,0.54,0.13,0.07,0.08,0.77,0.89,0.0,0.08,dos,DoS,14
67,tcp,nntp,S2,39858,27646,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,37,104,0.04,0.02,0.0,0.0,0.99,0.03,0.11,190,137,0.34,0.14,0.82,0.27,0.02,0.05,0.03,0.02,normal,Normal,4
1,tcp,smtp,SF,9012,46234,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,11,45,0.03,0.04,0.04,0.02,0.89,0.16,0.19,241,63,0.29,0.16,0.39,0.26,0.03,0.0,0.04,0.01,normal,Normal,3
15,udp,http,SF,2048,2659,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,85,90,0.05,0.04,0.02,0.02,0.86,0.11,0.23,2,240,0.46,0.15,0.03,0.19,0.04,0.03,0.05,0.03,normal,Normal,3
1,tcp,other,SF,415,97,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,4,144,0.13,0.4,0.3,0.42,0.12,0.89,0.03,97,8,0.76,0.13,0.59,0.07,0.16,0.33,0.49,0.5,probe,Probe,6
50,tcp,http,S0,20885,1813,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,83,170,0.03,0.02,0.03,0.02,0.92,0.11,0.19,40,83,0.14,0.08,0.21,0.22,0.03,0.01,0.04,0.02,normal,Normal,1
86,tcp,smtp,SF,20155,35840,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,48,99,0.03,0.03,0.03,0.0,0.73,0.13,0.02,56,239,0.79,0.03,0.29,0.23,0.02,0.04,0.04,0.02,normal,Normal,6
1,tcp,ftp,S0,517,6,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,440,20,0.96,0.98,0.01,0.07,0.95,0.14,0.16,148,96,0.91,0.16,0.92,0.12,0.85,0.72,0.05,0.01,dos,DoS,20
5,udp,other,SF,141,346,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,42,136,0.13,0.18,0.5,0.33,0.37,0.8,0.07,135,30,0.71,0.05,0.43,0.17,0.48,0.12,0.69,0.38,probe,Probe,7
70,tcp,ssh,S0,7553,8796,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,98,12,0.01,0.05,0.05,0.0,0.72,0.01,0.06,63,20,0.25,0.11,0.59,0.2,0.03,0.02,0.03,0.03,normal,Normal,8
59,icmp,ftp_data,SF,10348,2794,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,59,166,0.03,0.03,0.03,0.03,0.85,0.11,0.26,201,89,0.52,0.07,0.11,0.14,0.05,0.04,0.04,0.02,normal,Normal,18
78,udp,ftp,SF,27823,30224,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,37,184,0.02,0.04,0.02,0.02,0.87,0.16,0.14,122,194,0.98,0.17,0.99,0.11,0.03,0.03,0.05,0.03,normal,Normal,14
32,icmp,nntp,SF,36576,20860,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,33,0.03,0.0,0.02,0.05,0.91,0.09,0.14,148,124,0.16,0.2,0.57,0.01,0.05,0.03,0.01,0.04,normal,Normal,12
3935,tcp,telnet,SF,4250,10324,0,0,0,9,0,1,2,1,0,2,0,0,0,0,0,0,4,195,0.04,0.03,0.04,0.05,0.48,0.05,0.2,169,154,0.12,0.16,0.32,0.01,0.05,0.01,0.02,0.04,u2r,U2R,12
37,udp,smtp,SF,40142,33717,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,26,72,0.04,0.04,0.05,0.04,0.77,0.17,0.3,185,113,0.5,0.15,0.98,0.28,0.0,0.02,0.02,0.01,normal,Normal,10
26,udp,dns,SF,32900,27030,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,18,121,0.02,0.01,0.03,0.05,0.79,0.14,0.09,67,147,0.87,0.2,0.42,0.07,0.04,0.04,0.05,0.03,normal,Normal,11
3,udp,dns,REJ,708,32,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,281,124,0.81,0.8,0.03,0.02,0.99,0.19,0.08,209,59,0.93,0.1,0.4,0.25,0.97,0.94,0.03,0.09,dos,DoS,7
50,udp,http,SF,24360,43869,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,17,21,0.01,0.04,0.04,0.04,0.8,0.08,0.15,62,171,0.15,0.07,0.52,0.13,0.05,0.02,0.0,0.05,normal,Normal,20
3,tcp,http,S0,574,73,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,293,100,0.72,0.78,0.07,0.02,0.9,0.18,0.2,80,29,0.61,0.15,0.87,0.14,0.82,0.74,0.1,0.05,dos,DoS,8
4,tcp,ssh,S0,35962,21963,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19,41,0.04,0.04,0.04,0.04,0.89,0.03,0.1,92,103,0.17,0.04,0.6,0.18,0.02,0.02,0.02,0.04,normal,Normal,15
1,icmp,nntp,S0,340,87,0,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,245,149,0.96,0.94,0.04,0.09,0.91,0.05,0.08,222,227,0.96,0.15,0.37,0.06,0.73,0.79,0.0,0.0,dos,DoS,4
26,tcp,ftp_data,SF,28997,31950,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,52,117,0.02,0.0,0.03,0.03,0.99,0.15,0.11,84,106,0.3,0.18,0.9,0.05,0.02,0.04,0.03,0.01,normal,Normal,9
16,tcp,smtp,SF,9199,40794,0,0,0,9,0,1,2,0,0,0,0,0,0,0,0,0,27,110,0.03,0.03,0.01,0.04,0.96,0.11,0.1,167,212,0.24,0.14,0.01,0.09,0.04,0.05,0.02,0.01,normal,Normal,5
15,udp,http,SF,151,95,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,48,81,0.37,0.23,0.4,0.47,0.21,0.8,0.12,68,209,0.18,0.15,0.73,0.09,0.37,0.43,0.76,0.51,probe,Probe,20
13,udp,telnet,SF,18006,2761,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,13,0.04,0.05,0.05,0.01,0.92,0.17,0.02,10,119,0.25,0.16,0.58,0.07,0.04,0.05,0.04,0.02,normal,Normal,2
0,tcp,other,S0,602,4,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,457,147,0.79,0.75,0.09,0.04,0.93,0.1,0.07,205,24,0.69,0.19,0.88,0.25,0.97,0.71,0.0,0.05,dos,DoS,18
3,tcp,dns,S0,631,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,86,0.95,0.87,0.09,0.08,0.96,0.18,0.26,31,45,0.81,0.17,0.81,0.02,0.81,0.81,0.08,0.1,dos,DoS,16
86,icmp,telnet,REJ,32261,27068,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,56,89,0.01,0.02,0.02,0.04,0.91,0.17,0.28,17,223,0.21,0.01,0.95,0.09,0.0,0.04,0.02,0.03,normal,Normal,18
1,icmp,other,REJ,907,50,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,458,79,0.85,0.94,0.08,0.09,0.96,0.11,0.14,130,130,0.47,0.07,0.05,0.11,1.0,0.84,0.06,0.06,dos,DoS,10
7,udp,ftp,SF,10889,14730,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,18,115,0.04,0.05,0.0,0.0,0.97,0.08,0.25,23,105,0.92,0.11,0.94,0.2,0.03,0.01,0.03,0.05,normal,Normal,2
6,udp,smtp,SF,43,421,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,25,79,0.27,0.14,0.62,0.71,0.11,0.75,0.01,133,232,0.35,0.17,0.71,0.07,0.24,0.43,0.43,0.48,probe,Probe,16
3859,tcp,ssh,SF,1348,27440,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,13,136,0.08,0.09,0.01,0.07,0.81,0.15,0.03,190,48,0.14,0.13,0.25,0.02,0.1,0.07,0.08,0.03,r2l,R2L,3
8,udp,nntp,SF,147,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,15,0.39,0.24,0.62,0.69,0.2,0.68,0.23,153,174,0.7,0.12,0.58,0.29,0.35,0.18,0.45,0.7,probe,Probe,20
2,udp,http,SF,602,46,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,286,50,0.79,0.71,0.06,0.1,0.92,0.11,0.18,207,237,0.96,0.06,0.9,0.12,0.96,0.83,0.06,0.08,dos,DoS,4
0,tcp,ssh,SF,12315,48557,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,65,67,0.05,0.01,0.05,0.0,0.95,0.05,0.01,146,191,0.68,0.2,0.65,0.12,0.02,0.02,0.03,0.04,normal,Normal,17
3,tcp,nntp,S0,543,92,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,443,43,0.81,0.85,0.0,0.08,1.0,0.13,0.03,211,163,0.49,0.01,0.78,0.28,0.71,0.73,0.08,0.07,dos,DoS,10
13,icmp,pop3,SF,117,489,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,21,7,0.47,0.23,0.44,0.67,0.15,0.58,0.14,252,39,0.72,0.09,0.79,0.21,0.15,0.24,0.5,0.77,probe,Probe,18
63,tcp,ssh,SF,47835,5313,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,146,0.01,0.03,0.01,0.0,0.85,0.11,0.22,82,42,0.68,0.18,0.38,0.0,0.02,0.05,0.0,0.02,normal,Normal,8
37,udp,dns,SF,38593,11477,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,86,37,0.01,0.05,0.03,0.02,0.71,0.16,0.13,211,52,0.45,0.18,0.69,0.07,0.01,0.04,0.02,0.0,normal,Normal,20
